scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord,species_standard
Impatiens glandulifera Royle,63.29239,18.60382,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.41789,13.5393,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.14965,15.75606,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.84271,14.82417,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.80572,20.39954,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.46558,11.33282,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.79572,21.76475,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.9023,17.54685,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.87643,20.30784,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.74169,12.99522,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.24696,13.70952,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.82525,21.75837,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.1307,13.04315,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.349850000000004,17.02156,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.43896,13.43339,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.04161,20.28212,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.69581,13.00252,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.48131,12.17191,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.71632,20.31089,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.85939,20.33009,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.33683,13.53816,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.8028,12.90284,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.69107,14.86117,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.73817,12.89997,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.51666,17.37901,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.08594,12.26285,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.90044,19.7564,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.8379,14.58252,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.8458,20.89866,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.98974,13.78302,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71665,11.7487,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.26453,12.23934,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.19697,15.69932,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57177,18.54501,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.8316,20.17014,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.76434,12.96524,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.30102,18.58794,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.19155,20.86608,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.30329,21.4136,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.50272,16.22601,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.55592,19.40355,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.73405,12.90472,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.77836,12.83191,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71693,11.7495,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.74417,16.66658,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.82486,21.7386,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.60476,13.6357,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.81099,20.39022,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.31288,21.46406,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.59362,17.10704,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.5977,18.70644,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.96148,17.32303,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.72737,12.91049,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.84494,20.33066,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.34172,21.51773,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.55689,19.40102,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.82931,20.21985,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.58045,19.44172,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.83804,20.92236,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71471,17.09525,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.71216,14.1752,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.81417,20.18389,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.82995,20.16875,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.43464,15.50613,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.84549,20.3548,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.42525,12.87264,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.7759,12.00269,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.47435,15.40973,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.33709,13.51952,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71296,17.09255,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.76464,12.93509,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.07846,11.82224,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.57122,19.36521,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.70088,20.41401,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.86997,14.13769,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.75638,21.76722,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.84843,21.73999,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.57291,19.36461,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.64219,19.09816,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.70576,13.22616,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.95942,17.33577,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.40046,13.16055,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.30009,13.84851,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.10919,14.04536,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.90025,18.31866,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.57988,19.36258,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48403,13.13754,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.12863,12.1443,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.34665,14.51387,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.84695,18.01066,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.57585,19.36606,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.17928,15.81886,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.88725,13.14055,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.76776,21.70226,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57354,11.72853,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.77836,12.83191,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.75495,12.87959,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.46581,15.42547,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.69688,12.03343,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.13024,15.19353,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.26074,14.97919,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.76637,12.96596,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.62109,19.91317,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.48109,15.37964,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.66819,20.86735,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.75869,12.83946,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.55679,19.40288,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.31381,21.33502,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.47278,17.40103,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.81722,20.18861,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.47327,17.40074,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.53944,19.42724,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.75211,23.00614,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.27141,16.12438,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.17315,17.23956,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.71325,20.42389,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.60487,22.13285,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.50623,13.70472,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.80542,20.19246,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.69534,12.0336,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.06024,12.69663,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.69745,20.3956,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.76993,12.97361,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.488248,12.34472,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.341655,17.032137,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.82002,13.926883,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.968289,18.319676,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.008867,11.81966,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.283635,13.278832,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.385288,13.108153,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.833584,20.314513,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.451996,16.380039,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.302467,14.28228,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.822662,12.273525,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.18442,17.82057,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.580061,14.152586,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.832566,11.072067,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.677735,14.101433,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.517822,11.960025,2022,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.92957,14.04485,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.70424,15.12112,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.84789,20.37742,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.83431,16.10707,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.70817,20.373,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.61328,22.0879,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71444,16.17914,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.42716,18.3313,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.04631,13.68336,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71714,16.18106,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.605,12.16172,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.70146,12.90792,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.6515,16.22288,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.64492,12.08962,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.93183,16.96112,2015,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.95766,15.03881,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.95799,15.03825,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.84324,13.93645,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.93736,16.95894,2015,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.35284,11.86555,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.52444,17.23981,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.59629,22.16955,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.6451,12.09555,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.79676,17.36882,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.07785,13.25241,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.7269,13.14622,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.7344,16.4888,2022,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.61413,12.20432,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.85742,14.00744,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.12596,12.7839,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.16336,16.9318,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.03248,12.86522,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.1017,14.62508,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.24581,15.25648,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.74789,18.70448,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.36772,13.49751,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.16355,16.93186,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.82677,21.73697,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.84216,21.70486,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.93172,16.96098,2015,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.96411,20.79784,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.61409,12.2036,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.75145,11.87422,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.83626,13.52468,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.84238,13.96957,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.8526,13.9526,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.26167,13.07417,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.94484,16.86861,2018,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.60503,13.63564,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.5923,15.02304,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.91664,19.84131,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.86192,13.92509,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.17188,17.24827,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.02536,21.37698,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.9063,13.02483,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.76885,20.91067,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.72167,16.1672,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.18709,11.50191,2022,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.83556,20.23278,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.2657,12.23062,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.86099,14.16185,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.19329,11.50095,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.09324,14.16106,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.17104,11.48741,2022,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.25466,16.93916,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.83462,20.225,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.58455,22.17926,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.12361,12.78583,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.82679,13.93676,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71597,12.13438,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.26618,12.21926,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.60806,12.15184,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.58135,19.4448,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.01694,21.42488,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.27597,13.49422,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.99093,14.00613,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.33304,12.75824,2023,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.18278,14.05333,2023,HUMAN_OBSERVATION,Impatiens glandulifera
