scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord
Heracleum mantegazzianum Sommier & Levier,59.26034,18.03377,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.02586,12.80621,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.66127,14.66576,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.2003,17.81964,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.51991,13.21824,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.23546,17.97707,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.26748,15.62592,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.24999,18.06244,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.23462,17.97504,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.79383,14.8038,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.87394,14.81626,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.35347,12.42439,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.55126,13.32388,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33559,15.16268,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.13673,14.63418,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.04873,17.42555,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.16753,17.69928,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.8038,13.00932,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.43075,13.44582,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.56522,14.14157,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35009,16.53358,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.10487,13.7392,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.13436,13.37828,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.93411,13.9571,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72647,11.96534,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.86886,12.85662,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.26055,15.62392,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20055,12.80972,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.6705,13.23825,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.9345,17.14482,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.14106,15.14581,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.91342,14.06509,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.66773,16.26935,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.40208,17.97488,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35713,13.1168,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.14214,15.14588,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.38647,14.65788,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.06307,17.16212,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.39074,14.65974,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.65265,14.18897,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.09338,12.79764,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.3776,17.98532,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.09269,12.92207,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.19878,15.62764,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25971,18.0346,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.47083,12.99439,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.24947,12.17971,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.91822,13.49578,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.16515,17.27162,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.14519,12.9468,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.965089999999996,12.85578,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.66072,14.67019,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.70385,13.16078,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.00481,17.91778,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.05658,14.97648,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.54133,13.98002,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.4975,13.92798,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.40767,17.85717,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.40026,17.97873,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.1482,13.75761,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.13685,13.40883,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.08056,13.74036,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73244,12.05835,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.66605,12.527,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21244,12.79801,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.25566,12.17677,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25119,14.41086,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.9435,15.62431,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.24261,16.35455,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.67415,16.2549,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.39056,17.99217,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.31496,15.22131,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.09081,12.92098,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.25968,15.62319,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.27088,18.01396,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56216,12.92546,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56319,12.92628,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.14081,12.93225,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.7387,13.17409,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56274,12.92447,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.07405,13.9952,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22489,17.96667,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.24009,13.56597,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56216,12.92441,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20055,12.81056,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56151,12.92619,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.67014,11.87081,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.5632,12.9274,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56207,12.92448,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.14081,12.932,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56316,12.92646,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22401,17.96577,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.2122,13.03752,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.85714,14.14312,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.15537,13.53918,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56259,12.9255,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.74614,17.67348,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.51827,17.31162,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.8745,12.85698,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.85754,13.69861,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56314,12.92593,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56324,12.92658,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.79489,12.96307,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78916,12.09077,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56269,12.92566,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.05139,12.96556,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78617,12.09056,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.85115,13.68182,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56232,12.92436,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.71778,14.05778,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.7394,13.17199,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.56364,15.98486,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.23768,18.3067,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.5787,15.99566,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.65921,11.89735,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.56173,15.986,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.89832,12.64893,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.73635,13.18026,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.50808,17.30805,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.70516,13.25108,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.57359,16.01649,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55542,15.98823,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55975,15.9873,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.69441,13.22727,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.38476,17.98711,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.82679,14.09086,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.71638,13.2076,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55522,15.98839,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55445,15.98828,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.73643,13.18026,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.73574,12.6871,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.03932,14.15188,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.86654,17.62587,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.56301,15.98515,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55478,15.98836,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.28169,17.9987,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55738,15.98783,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72812,14.12498,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55784,15.98781,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.56119,15.98642,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.57316,16.01737,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.57138,16.02109,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.62842,17.08064,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.95843,13.595,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.1329,12.10707,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.45012,17.89361,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35767,18.5926,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.60668,11.93008,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.41219,12.8568,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.51207,13.24884,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.60607,13.39886,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.45013,17.89368,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.45014,17.89377,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.45012,17.89395,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.61688,11.92789,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.90795,17.39469,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.50011,13.25753,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.50648,13.24631,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.73616,17.30294,2023,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56312,12.92942,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.44521,17.92011,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.50015,13.25722,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.50647,13.24621,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.26155,17.89244,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.82073,11.90277,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.73586,17.31513,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.50641,13.24662,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.15021,14.10271,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.50645,13.24669,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.75083,11.865,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.84005,20.30615,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.58027,14.01472,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.92905,19.22107,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.06507,12.9828,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.0672,19.58411,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.86585,20.07322,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.46299,13.94062,2021,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.18713,16.65563,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.84011,20.30605,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.18716,16.65547,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.83923,20.30694,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.83889,20.30659,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.95709,13.74201,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.1957,14.1998,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.55293,13.32442,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.7512,20.9894,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.70769,20.38075,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.367,21.32416,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.84073,20.30679,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.89832,12.64893,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25514,18.05296,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25399,18.05877,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.2268,18.05625,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22671,18.0566,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25727,18.06365,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.54657,11.96673,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70202,11.78194,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25358,18.05879,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22665,18.05669,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.2269,18.05582,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22668,18.0572,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.702,11.78344,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.2583,18.04575,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.20902,13.5545,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.72458,12.69966,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22666,18.05686,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.2592,18.04582,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.24401,12.18585,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22684,18.05117,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.14497,15.18183,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22672,18.05717,2024,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.81995,12.72837,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.77828,18.42636,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.76027,12.84539,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25888,18.04587,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25777,18.06305,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25668,18.06484,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25721,18.06634,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25444,18.05848,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25699,18.0636,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.34217,14.53529,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.49525,16.03117,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.01267,12.6837,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.49517,16.03667,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.36701,21.32441,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.01279,12.68402,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.74833,20.99137,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70874,11.83455,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.62688,16.64874,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.62404,17.68423,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.01193,12.68321,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33086,11.90817,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33121,11.90916,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.49558,16.03292,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70329,11.78343,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.49548,16.03208,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.95326,20.02144,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25081,17.85595,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.4148,15.10269,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.89832,12.64893,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.309,18.11887,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.73005,15.48628,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.20047,17.82213,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.19694,17.79744,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.4028,13.83215,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.73009,15.4863,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.10613,14.12776,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.84873,14.89854,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.31144,18.1688,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.44964,18.13432,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.314,13.3486,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33116,11.90941,2025,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.94504,15.62502,2025,HUMAN_OBSERVATION
